record_id,filer_id,filer_name,party,date,amount,payee_display,purpose_display,office,source_link,vendor_ids,vendor_names,vendor_groups,vendor_eras,confidences
20475564,BALDC  007,Claudia Balducci,,2025-09-11,22.07,Rebecca Rego,"OpenAI (San Francisco, CA) - Subscription",COUNTY EXECUTIVE,https://my.pdc.wa.gov/public/registrations/campaign-finance-report/110324353,openai,OpenAI (ChatGPT),general_purpose,generative,high
20475576,BALDC  007,Claudia Balducci,,2025-09-26,22.07,Rebecca Rego,"OpenAI (San Francisco, CA) - Subscription",COUNTY EXECUTIVE,https://my.pdc.wa.gov/public/registrations/campaign-finance-report/110324353,openai,OpenAI (ChatGPT),general_purpose,generative,high
20475747,BALDC  007,Claudia Balducci,,2025-07-11,22.07,Rebecca Rego,"OpenAI (San Francisco, CA) - Subscription",COUNTY EXECUTIVE,https://my.pdc.wa.gov/public/registrations/campaign-finance-report/110324356,openai,OpenAI (ChatGPT),general_purpose,generative,high
20475710,BALDC  007,Claudia Balducci,,2025-06-11,22.07,Rebecca Rego,"OpenAI (San Francisco, CA) - Subscription",COUNTY EXECUTIVE,https://my.pdc.wa.gov/public/registrations/campaign-finance-report/110324356,openai,OpenAI (ChatGPT),general_purpose,generative,high
20120836,MOLLJ--081,Joseph Molloy (Joe Molloy),,2025-07-27,22.07,"OpenAI, L.L.C.",Software,MAYOR,https://my.pdc.wa.gov/public/registrations/campaign-finance-report/110303066,openai,OpenAI (ChatGPT),general_purpose,generative,high
19825240,MOLLJ--081,Joseph Molloy (Joe Molloy),,2025-04-27,22.07,"OpenAI, L.L.C.",Subscription,MAYOR,https://my.pdc.wa.gov/public/registrations/campaign-finance-report/110284348,openai,OpenAI (ChatGPT),general_purpose,generative,high
20079491,MOLLJ--081,Joseph Molloy (Joe Molloy),,2025-06-27,22.07,"OpenAI, L.L.C.",Software Subscription,MAYOR,https://my.pdc.wa.gov/public/registrations/campaign-finance-report/110299954,openai,OpenAI (ChatGPT),general_purpose,generative,high
19747574,MOLLJ--081,Joseph Molloy (Joe Molloy),,2025-03-27,22.07,"OpenAI, L.L.C.",Subscription,MAYOR,https://my.pdc.wa.gov/public/registrations/campaign-finance-report/110279506,openai,OpenAI (ChatGPT),general_purpose,generative,high
20671622,ESHGM--921,Mahsa Eshghi,,2025-11-30,389.84,Altom Kerri,"Canva for graphic design, CapCut for video production, ChatGPT",CITY COUNCIL MEMBER,https://my.pdc.wa.gov/public/registrations/campaign-finance-report/110334415,openai,OpenAI (ChatGPT),general_purpose,generative,high
17251197,WASTRPE188,WA ST REPUB PARTY EXEMPT,Republican,2023-04-19,9909.0,Prompt.io Inc.,Text messages on legislative bills,,https://my.pdc.wa.gov/public/registrations/campaign-finance-report/110145934,prompt_io,Prompt.io,political_specific,legacy,high
20590225,CAMEM--966,Marwan Cameron,,2025-06-02,200.0,Marwan Cameron,"Chat GPT Pro
3180 18th Street, San Francisco, California, 94110,",MAYOR,https://my.pdc.wa.gov/public/registrations/campaign-finance-report/110330432,openai,OpenAI (ChatGPT),general_purpose,generative,high
17336915,DOUGDC 858,DOUGLAS COUNTY DEMOCRATS,Democratic,2023-05-16,67.5,PETERSON CELESTE,Subscription for Synthesia Annual Personal Plan,,https://my.pdc.wa.gov/public/registrations/campaign-finance-report/110151021,synthesia,Synthesia,general_purpose,generative,high
17336916,DOUGDC 858,DOUGLAS COUNTY DEMOCRATS,Democratic,2023-05-16,67.5,PETERSON KURT,Subscription for Synthesia Annual Personal Plan,,https://my.pdc.wa.gov/public/registrations/campaign-finance-report/110151021,synthesia,Synthesia,general_purpose,generative,high
20664354,CITIZ--210,Citizens for Spokane Schools (CFSS),,2025-10-20,4909.5,Prompt.IO,"text messaging: 80,000 plus messages October 20 - November 4",,https://my.pdc.wa.gov/public/registrations/campaign-finance-report/110334058,prompt_io,Prompt.io,political_specific,legacy,high
21043918,HORIN--956,Neil Horibe,,2026-03-25,176.48,Neil S. Horibe,"ANTHROPIC (SAN FRANCISCO, CA) - CLAUDE SUBSCRIPTION USE FOR CAMPAIGN",DISTRICT COURT JUDGE,https://my.pdc.wa.gov/public/registrations/campaign-finance-report/110354740,anthropic,Anthropic (Claude),general_purpose,generative,high
21176369,PRATE--004,eric william pratt (Eric W.Pratt),Republican,2026-05-27,49.28,Eric W.Pratt,Anthropic design credits,STATE REPRESENTATIVE,https://my.pdc.wa.gov/public/registrations/campaign-finance-report/110363029,anthropic,Anthropic (Claude),general_purpose,generative,high
21176368,PRATE--004,eric william pratt (Eric W.Pratt),Republican,2026-05-27,21.9,Eric W.Pratt,Anthropic design tools,STATE REPRESENTATIVE,https://my.pdc.wa.gov/public/registrations/campaign-finance-report/110363029,anthropic,Anthropic (Claude),general_purpose,generative,high
21306745,HEYWL--535,Let's Go Washington (Sponsored by Brian Heywood),,2026-06-15,21.62,Johnson Josh,"OpenAI (San Francisco, CA): Software",,https://my.pdc.wa.gov/public/registrations/campaign-finance-report/110371676,openai,OpenAI (ChatGPT),general_purpose,generative,high
21042889,ROSEM--487,Michael Rosen,,2026-04-30,317.66,Descript.com,Software,STATE REPRESENTATIVE,https://my.pdc.wa.gov/public/registrations/campaign-finance-report/110354671,descript,Descript,general_purpose,legacy,high
21185976,SZCZS--401,Stephen R Szczurko-Walton (Stephen Szczurko-Walton),Democratic,2026-05-22,110.2,Stephen R Szczurko-Walton,1 month of Anthropic (Claude) 5/22/26-6/22/26,STATE REPRESENTATIVE,https://my.pdc.wa.gov/public/registrations/campaign-finance-report/110363740,anthropic,Anthropic (Claude),general_purpose,generative,high
17316093,DEMOCC 826,DEMOCRATS OF CHELAN COUNTY,Democratic,2023-05-16,135.0,PETERSON KURT,Synthesia Annual Personal Plan for digital presentations,,https://my.pdc.wa.gov/public/registrations/campaign-finance-report/110149504,synthesia,Synthesia,general_purpose,generative,high
19020092,WASTRPN188,WA ST REPUB PARTY NON EXEMPT,Republican,2024-01-26,159.22,Prompt.io Inc.,"14,459 GOTV text messages - Myriam Jurtiz Northshore School Dis. Dir. Pos. 3",,https://my.pdc.wa.gov/public/registrations/campaign-finance-report/110244564,prompt_io,Prompt.io,political_specific,legacy,high
21307313,LYONJ--322,Jeffrey A. Lyon (Jeff Lyon),,2026-06-07,160.77,Anthropic,Generative compute,STATE REPRESENTATIVE,https://my.pdc.wa.gov/public/registrations/campaign-finance-report/110371703,anthropic,Anthropic (Claude),general_purpose,generative,high
21243121,LYONJ--322,Jeffrey A. Lyon (Jeff Lyon),,2026-05-23,110.3,Anthropic,Generative compute,STATE REPRESENTATIVE,https://my.pdc.wa.gov/public/registrations/campaign-finance-report/110366973,anthropic,Anthropic (Claude),general_purpose,generative,high
19022776,JOY-H--244,HANNAH JOY (HANNAH DANAE THURLOW JOY),Republican,2024-07-22,1495.61,Prompt.io Inc,Texting Service,STATE REPRESENTATIVE,https://my.pdc.wa.gov/public/registrations/campaign-finance-report/110244655,prompt_io,Prompt.io,political_specific,legacy,high
18208614,FERGR *115,Robert W. Ferguson (Bob Ferguson),Democratic,2023-11-11,119.99,BILL Spend & Expense,Otter.ai - Subscription,GOVERNOR,https://my.pdc.wa.gov/public/registrations/campaign-finance-report/110199081,otter_ai,Otter.ai,general_purpose,legacy,high
20496318,NAGAC--511,Chinmay Nagarkar,,2025-10-14,24.99,Chinmay Nagarkar,"App for Creating Campaign Videos - posted on instagram, facebook, and youtube

Mirage (Captions)
169 Madison Ave
STE 11185
New York, New York 11185
United States
hello@mirage.app",SCHOOL DIRECTOR,https://my.pdc.wa.gov/public/registrations/campaign-finance-report/110325794,captions_ai,Captions,general_purpose,generative,high
20515847,JRD00--373,"Dennis A. King, Jr. (Dennis King)",,2025-10-15,1763.2,Prompt.io inc.,Text Message Initial Subscription Fee,CITY COUNCIL MEMBER,https://my.pdc.wa.gov/public/registrations/campaign-finance-report/110326613,prompt_io,Prompt.io,political_specific,legacy,high
19793526,BYRDT  226,Tyler Byrd,,2023-06-05,139.95,Grammarly,Subscription for Writing & Editing Software,COUNTY COUNCIL MEMBER,https://my.pdc.wa.gov/public/registrations/campaign-finance-report/110282322,grammarly,Grammarly,general_purpose,legacy,high
20517917,PARKC--366,Citizen Advocates for Parks (CAP),,2025-10-20,4909.5,Prompt.IO,"texting services:  October 20 - Nov 4, 80,000 plus text messages",,https://my.pdc.wa.gov/public/registrations/campaign-finance-report/110326690,prompt_io,Prompt.io,political_specific,legacy,high
17469881,KINGRC 109,King County Republican Central Committee Non-Exempt,Republican,2023-06-23,1284.49,"Prompt.io, Inc.",Text messages,,https://my.pdc.wa.gov/public/registrations/campaign-finance-report/110158952,prompt_io,Prompt.io,political_specific,legacy,high
17469336,KINGRC 109,King County Republican Central Committee Non-Exempt,Republican,2023-05-16,934.8,"Prompt.io, Inc.",Text messages,,https://my.pdc.wa.gov/public/registrations/campaign-finance-report/110158934,prompt_io,Prompt.io,political_specific,legacy,high
17469337,KINGRC 109,King County Republican Central Committee Non-Exempt,Republican,2023-05-16,349.69,"Prompt.io, Inc.",Text messages,,https://my.pdc.wa.gov/public/registrations/campaign-finance-report/110158934,prompt_io,Prompt.io,political_specific,legacy,high
17469251,KINGRC 109,King County Republican Central Committee Non-Exempt,Republican,2023-04-18,1284.49,"Prompt.io, Inc.",Text messages,,https://my.pdc.wa.gov/public/registrations/campaign-finance-report/110158931,prompt_io,Prompt.io,political_specific,legacy,high
18627811,KINGRC 109,King County Republican Central Committee Non-Exempt,Republican,2023-03-02,1284.49,"Prompt.io, Inc.",Text messages,,https://my.pdc.wa.gov/public/registrations/campaign-finance-report/110222581,prompt_io,Prompt.io,political_specific,legacy,high
20880043,23RDDD 370,23RD LD DEMOCRATS,Democratic,2026-02-21,530.64,Otter.AI.com,web services,,https://my.pdc.wa.gov/public/registrations/campaign-finance-report/110344502,otter_ai,Otter.ai,general_purpose,legacy,high
21378138,WETHT--429,"WETHERBEE, TEDD (Tedd Wetherbee)",Democratic,2026-06-29,1526.18,CONVOS,"893 TEXT MESSAGES ON 6/29
882 TEXT MESSAGES ON 6/30
871 TEXT MESSAGES ON 7/1
20299 TEXT MESSSAGES ON 7/2
20670 TEXT MESSAGES ON 7/12
CAMPAIGN TEXT MESSAGES FOR TEDD WETHERBEE",STATE REPRESENTATIVE,https://my.pdc.wa.gov/public/registrations/campaign-finance-report/110375342,convos,Convos (PubSent),political_specific,generative,medium
21403328,SZCZS--401,Stephen R Szczurko-Walton (Stephen Szczurko-Walton),Democratic,2026-07-12,220.8,Stephen R Szczurko-Walton,Anthropic (Claude) 7/12-8/12/26,STATE REPRESENTATIVE,https://my.pdc.wa.gov/public/registrations/campaign-finance-report/110377177,anthropic,Anthropic (Claude),general_purpose,generative,high
21403325,SZCZS--401,Stephen R Szczurko-Walton (Stephen Szczurko-Walton),Democratic,2026-06-12,184.59,Stephen R Szczurko-Walton,Anthropic (Claude) 6/12-7/12/26,STATE REPRESENTATIVE,https://my.pdc.wa.gov/public/registrations/campaign-finance-report/110377177,anthropic,Anthropic (Claude),general_purpose,generative,high
21411407,NOGUP  577,Pamella Nogueira (Pam Nogueira),,2026-07-14,22.1,Nogueira Pam,OpenAI OpCO,DISTRICT COURT JUDGE,https://my.pdc.wa.gov/public/registrations/campaign-finance-report/110377509,openai,OpenAI (ChatGPT),general_purpose,generative,high
21421105,WETHT--429,"WETHERBEE, TEDD (Tedd Wetherbee)",Democratic,2026-07-16,689.36,CONVOS,"TEXT MESSAGING
19,696 TEXTS",STATE REPRESENTATIVE,https://my.pdc.wa.gov/public/registrations/campaign-finance-report/110377837,convos,Convos (PubSent),political_specific,generative,medium
21489198,GONZG--373,GISBERTH GONZALEZ (Gisberth (Giz) Gonzalez),Republican,2026-05-25,21.7,GISBERTH GONZALEZ,"MONTHLY FEE FOR WEB PAGE
Anthropic PBC 
548 Market street
PMB 90375
San Francisco CA 94104",COUNTY SHERIFF,https://my.pdc.wa.gov/public/registrations/campaign-finance-report/110382435,anthropic,Anthropic (Claude),general_purpose,generative,high
21489262,GONZG--373,GISBERTH GONZALEZ (Gisberth (Giz) Gonzalez),Republican,2026-07-01,21.7,GISBERTH GONZALEZ,"monthly fee for web page
Anthropic PBC 
548 market street 
PMB 90375
San Francisco CA 94104",COUNTY SHERIFF,https://my.pdc.wa.gov/public/registrations/campaign-finance-report/110382437,anthropic,Anthropic (Claude),general_purpose,generative,high
21551166,SZCZS--401,Stephen R Szczurko-Walton (Stephen Szczurko-Walton),Democratic,2026-08-31,220.8,Stephen R Szczurko-Walton,"Anthropic - Max plan 20x Aug 12-Sep 12, 2026",STATE REPRESENTATIVE,https://my.pdc.wa.gov/public/registrations/campaign-finance-report/110386708,anthropic,Anthropic (Claude),general_purpose,generative,high
21577429,GONZG--373,GISBERTH GONZALEZ (Gisberth (Giz) Gonzalez),Republican,2026-08-20,21.7,"JPMorgan Chase Bank, N.A.","FEE FOR WEB PAGE 
ANTHROPIC PBC 
548 MARKET STREET 
PMB
SAN FRANCISCO CA 94104",COUNTY SHERIFF,https://my.pdc.wa.gov/public/registrations/campaign-finance-report/110387705,anthropic,Anthropic (Claude),general_purpose,generative,high
