cycle,cmte_id,name,city,state,transaction_dt,transaction_amt,purpose,category_desc,memo_text,memo_cd,rpt_yr,sub_id,vendor_ids,vendor_names,vendor_groups,confidences,use_categories
2026,C00903039,DONORATLAS,NEW YORK,NY,09/03/2025,600,SOFTWARE,,,,2025,4080720261570572577,donoratlas,DonorAtlas,political_specific,high,administrative_productivity
2026,C00571174,CLAUDE AI,SAN FRANCISCO,CA,06/20/2025,21.25,SOFTWARE,,*,X,2025,4081220251215995421,anthropic,Anthropic (Claude),general_purpose,high,administrative_productivity
2026,C00571174,CLAUDE AI,SAN FRANCISCO,CA,04/22/2025,21.25,SOFTWARE,,*,X,2025,4081220251215995301,anthropic,Anthropic (Claude),general_purpose,high,administrative_productivity
2026,C00571174,CLAUDE AI,SAN FRANCISCO,CA,05/21/2025,21.25,SOFTWARE,,*,X,2025,4081220251215995355,anthropic,Anthropic (Claude),general_purpose,high,administrative_productivity
2026,C00016899,DONORATLAS,NEW YORK,NY,06/10/2025,300,FUNDRAISING SOFTWARE,,*,X,2025,4080420251213245063,donoratlas,DonorAtlas,political_specific,high,fundraising;administrative_productivity
2026,C00913087,"ANTHROPIC, PBC",SAN FRANCISCO,CA,01/29/2026,163.31,SOFTWARE,,,,2026,4042120261436225939,anthropic,Anthropic (Claude),general_purpose,high,administrative_productivity
2026,C00913087,"ANTHROPIC, PBC",SAN FRANCISCO,CA,03/13/2026,15.81,SOFTWARE,,,,2026,4042120261436225902,anthropic,Anthropic (Claude),general_purpose,high,administrative_productivity
2026,C00913087,"ANTHROPIC, PBC",SAN FRANCISCO,CA,03/02/2026,111.21,SOFTWARE,,,,2026,4042120261436225904,anthropic,Anthropic (Claude),general_purpose,high,administrative_productivity
2026,C00892794,MIDJOURNEY,SAN FRANCISCO,CA,10/21/2025,63.84,SYSTEMS & SOFTWARE,,,,2025,4030620261411502536,midjourney,Midjourney,general_purpose,high,administrative_productivity
2026,C00892794,MIDJOURNEY,SAN FRANCISCO,CA,11/21/2025,63.84,SYSTEMS & SOFTWARE,,,,2025,4030620261411502537,midjourney,Midjourney,general_purpose,high,administrative_productivity
2026,C00892794,MIDJOURNEY,SAN FRANCISCO,CA,11/21/2025,63.84,SYSTEMS & SOFTWARE,,,,2025,4030620261411502538,midjourney,Midjourney,general_purpose,high,administrative_productivity
2026,C00892794,MIDJOURNEY,SAN FRANCISCO,CA,12/22/2025,63.84,SYSTEMS & SOFTWARE,,,,2025,4030620261411502539,midjourney,Midjourney,general_purpose,high,administrative_productivity
2026,C00892794,MIDJOURNEY,SAN FRANCISCO,CA,12/22/2025,63.84,SYSTEMS & SOFTWARE,,,,2025,4030620261411502540,midjourney,Midjourney,general_purpose,high,administrative_productivity
2026,C00892794,MIDJOURNEY,SAN FRANCISCO,CA,10/21/2025,63.84,SYSTEMS & SOFTWARE,,,,2025,4030620261411502535,midjourney,Midjourney,general_purpose,high,administrative_productivity
2026,C00010603,QUILLER,WASHINGTON,DC,07/17/2025,1494,OFFICE EQUIPMENT,,,,2025,4082620251244866920,quiller,Quiller,political_specific,medium,unspecified
2026,C00905463,DESCRIPT,SAN FRANCISCO,CA,11/20/2025,65,VIDEO SOFTWARE LICENSING,,,,2025,4030920261412583633,descript,Descript,general_purpose,high,advertising_creative;administrative_productivity
2026,C00905463,DESCRIPT,SAN FRANCISCO,CA,12/22/2025,65,VIDEO SOFTWARE LICENSING,,,,2025,4030920261412583634,descript,Descript,general_purpose,high,advertising_creative;administrative_productivity
2026,C00603084,ANTHROPIC,SAN FRANCISCO,CA,07/09/2025,940.4,SOFTWARE,,*,X,2025,4091520251291159599,anthropic,Anthropic (Claude),general_purpose,high,administrative_productivity
2026,C00913087,"ANTHROPIC, PBC",SAN FRANCISCO,CA,03/30/2026,163.31,SOFTWARE,,,,2026,4042120261436225912,anthropic,Anthropic (Claude),general_purpose,high,administrative_productivity
2026,C00903799,DESCRIPT,SAN FRANCISCO,CA,10/21/2025,37.1,SOFTWARE,,,,2025,4030420261387047601,descript,Descript,general_purpose,high,administrative_productivity
2026,C00903799,DESCRIPT,SAN FRANCISCO,CA,10/22/2025,37.1,SOFTWARE,,,,2025,4030420261387047602,descript,Descript,general_purpose,high,administrative_productivity
2026,C00903799,DESCRIPT,SAN FRANCISCO,CA,11/21/2025,37.1,SOFTWARE,,,,2025,4030420261387047603,descript,Descript,general_purpose,high,administrative_productivity
2026,C00903799,DESCRIPT,SAN FRANCISCO,CA,12/23/2025,37.1,SOFTWARE,,,,2025,4030420261387047604,descript,Descript,general_purpose,high,administrative_productivity
2026,C00853861,EYESOVER LLC,MEDINA,OH,04/17/2025,6500,DATA CONSULTING,Administrative/Salary/Overhead Expenses ,,,2025,4081420251218388433,eyesover,EyesOver,political_specific,high,administrative_productivity
2026,C00853861,EYESOVER LLC,MEDINA,OH,06/03/2025,6500,DATA CONSULTING,Administrative/Salary/Overhead Expenses ,,,2025,4081420251218388434,eyesover,EyesOver,political_specific,high,administrative_productivity
2026,C00910836,OPENAI,SAN FRANCISCO,CA,12/12/2025,95.63,OFFICE SUBSCRIPTIONS,Administrative/Salary/Overhead Expenses ,,,2025,4030920261420497719,openai,OpenAI (ChatGPT),general_purpose,high,administrative_productivity
2026,C00764233,OPENAI,SAN FRANCISCO,CA,07/25/2025,63.6,SUBSCRIPTION,,*,X,2025,4082020251219130048,openai,OpenAI (ChatGPT),general_purpose,high,administrative_productivity
2026,C00764233,OPENAI,SAN FRANCISCO,CA,07/08/2025,63.6,SUBSCRIPTION,,*,X,2025,4082020251219130005,openai,OpenAI (ChatGPT),general_purpose,high,administrative_productivity
2026,C00003418,OPENAI,SAN FRANCISCO,CA,09/10/2025,159,SOFTWARE / LICENSING,,,X,2025,4112420251294726354,openai,OpenAI (ChatGPT),general_purpose,high,administrative_productivity
2026,C00603084,ANTHROPIC,SAN FRANCISCO,CA,07/13/2026,1100.94,SOFTWARE,,*,X,2026,4082520261585011862,anthropic,Anthropic (Claude),general_purpose,high,administrative_productivity
2026,C00764233,OPENAI,SAN FRANCISCO,CA,10/13/2025,63.6,SUBSCRIPTION,,*,X,2025,4121220251298549566,openai,OpenAI (ChatGPT),general_purpose,high,administrative_productivity
2026,C00016899,DONORATLAS,NEW YORK,NY,03/03/2025,300,FUNDRAISING SOFTWARE,,*,X,2025,4080420251213245329,donoratlas,DonorAtlas,political_specific,high,fundraising;administrative_productivity
2026,C00016899,DONORATLAS,NEW YORK,NY,03/19/2025,300,FUNDRAISING SOFTWARE,,*,X,2025,4080420251213245334,donoratlas,DonorAtlas,political_specific,high,fundraising;administrative_productivity
2026,C00883660,DESCRIPT.COM,SAN FRANCISCO,CA,06/03/2025,165.36,"DESCRIPT SUBSCRIPTION FEE ON 3/3, 4/3, 5/5",,,,2025,4072820251212151423,descript,Descript,general_purpose,high,administrative_productivity
2026,C00580068,OPEN AI CHATGPT,SAN FRANCISCO,CA,06/30/2025,333.38,SOFTWARE,,*,X,2025,4072120251209840465,openai,OpenAI (ChatGPT),general_purpose,high,administrative_productivity
2026,C00699744,OPENAI,SAN FRANCISCO,CA,10/20/2025,21.78,SOFTWARE,,*,X,2025,4031020261420690060,openai,OpenAI (ChatGPT),general_purpose,high,administrative_productivity
2026,C00699744,OPENAI,SAN FRANCISCO,CA,12/22/2025,21.78,SOFTWARE,,,,2025,4031020261420690061,openai,OpenAI (ChatGPT),general_purpose,high,administrative_productivity
2026,C00699744,OPENAI,SAN FRANCISCO,CA,11/13/2025,21.78,SOFTWARE,,*,X,2025,4031020261420689706,openai,OpenAI (ChatGPT),general_purpose,high,administrative_productivity
2026,C00699744,OPENAI,SAN FRANCISCO,CA,12/12/2025,21.78,SOFTWARE,,*,X,2025,4031020261420689854,openai,OpenAI (ChatGPT),general_purpose,high,administrative_productivity
2026,C00909465,ANTHROPIC,SAN FRANCISCO,CA,04/23/2026,80.65,SOFTWARE,,,,2026,4072820261539213660,anthropic,Anthropic (Claude),general_purpose,high,administrative_productivity
2026,C00909465,ANTHROPIC,SAN FRANCISCO,CA,05/26/2026,100,SOFTWARE,,,,2026,4072820261539213661,anthropic,Anthropic (Claude),general_purpose,high,administrative_productivity
2026,C00909465,ANTHROPIC,SAN FRANCISCO,CA,06/23/2026,100,SOFTWARE,,,,2026,4072820261539213662,anthropic,Anthropic (Claude),general_purpose,high,administrative_productivity
2026,C00660795,DESCRIPT,SAN FRANCISCO,CA,02/24/2025,307.01,SOFTWARE,Administrative/Salary/Overhead Expenses ,,,2025,4042420251186639089,descript,Descript,general_purpose,high,administrative_productivity
2026,C00892794,MIDJOURNEY,SAN FRANCISCO,CA,07/21/2025,63.84,SYSTEMS & SOFTWARE,,,,2025,4011220261301174221,midjourney,Midjourney,general_purpose,high,administrative_productivity
2026,C00892794,MIDJOURNEY,SAN FRANCISCO,CA,08/21/2025,63.84,SYSTEMS & SOFTWARE,,,,2025,4011220261301174222,midjourney,Midjourney,general_purpose,high,administrative_productivity
2026,C00892794,MIDJOURNEY,SAN FRANCISCO,CA,08/21/2025,63.84,SYSTEMS & SOFTWARE,,,,2025,4011220261301174223,midjourney,Midjourney,general_purpose,high,administrative_productivity
2026,C00892794,MIDJOURNEY,SAN FRANCISCO,CA,09/22/2025,63.84,SYSTEMS & SOFTWARE,,,,2025,4011220261301174224,midjourney,Midjourney,general_purpose,high,administrative_productivity
2026,C00892794,MIDJOURNEY,SAN FRANCISCO,CA,09/22/2025,63.84,SYSTEMS & SOFTWARE,,,,2025,4011220261301174225,midjourney,Midjourney,general_purpose,high,administrative_productivity
2026,C00887323,QUILLER AI,WASHINGTON,DC,08/11/2025,249,SOFTWARE,,,,2025,4031120261420961923,quiller,Quiller,political_specific,high,administrative_productivity
2026,C00887323,QUILLER AI,WASHINGTON,DC,09/11/2025,249,SOFTWARE,,,,2025,4031120261420961924,quiller,Quiller,political_specific,high,administrative_productivity
2026,C00887323,QUILLER AI,WASHINGTON,DC,10/14/2025,249,SOFTWARE,,,,2025,4031120261420961925,quiller,Quiller,political_specific,high,administrative_productivity
2026,C00887323,QUILLER AI,WASHINGTON,DC,11/12/2025,249,SOFTWARE,,,,2025,4031120261420961926,quiller,Quiller,political_specific,high,administrative_productivity
2026,C00141812,"JARBOE, AARON CLAUDE",WASHINGTON,DC,05/05/2025,2864.31,PAYROLL,,,,2025,4062320251206969356,anthropic,Anthropic (Claude),general_purpose,medium,unspecified
2026,C00141812,"JARBOE, AARON CLAUDE",WASHINGTON,DC,05/20/2025,2864.31,PAYROLL,,,,2025,4062320251206969357,anthropic,Anthropic (Claude),general_purpose,medium,unspecified
2026,C00608398,CHATGPT,SAN FRANCISCO,CA,08/15/2025,21.9,OFFICE EXPENSE: SOFTWARE,Administrative/Salary/Overhead Expenses ,,X,2025,4112420251294727374,openai,OpenAI (ChatGPT),general_purpose,high,administrative_productivity
2026,C00608398,CHATGPT,SAN FRANCISCO,CA,07/15/2025,43.8,OFFICE EXPENSE: SOFTWARE,Administrative/Salary/Overhead Expenses ,,X,2025,4112420251294727322,openai,OpenAI (ChatGPT),general_purpose,high,administrative_productivity
2026,C00815415,CHATGPT,SAN FRANCISCO,CA,06/09/2025,222.75,MEETING NOTES,Administrative/Salary/Overhead Expenses ,MEMO: SUBVENDOR OF-M&T CREDIT CARD PAYMENT PROCESSING,X,2025,4112520251294844096,openai,OpenAI (ChatGPT),general_purpose,high,administrative_productivity
2026,C00815415,CHATGPT,SAN FRANCISCO,CA,07/08/2025,216.75,MEETING NOTES,Administrative/Salary/Overhead Expenses ,MEMO: SUBVENDOR OF-M&T CREDIT CARD PAYMENT PROCESSING,X,2025,4112520251294844097,openai,OpenAI (ChatGPT),general_purpose,high,administrative_productivity
2026,C00815415,CHATGPT,SAN FRANCISCO,CA,08/07/2025,216.75,MEETING NOTES,Administrative/Salary/Overhead Expenses ,MEMO: SUBVENDOR OF-M&T CREDIT CARD PAYMENT PROCESSING,X,2025,4112520251294844098,openai,OpenAI (ChatGPT),general_purpose,high,administrative_productivity
2026,C00815415,CHATGPT,SAN FRANCISCO,CA,09/04/2025,216.75,MEETING NOTES,Administrative/Salary/Overhead Expenses ,MEMO: SUBVENDOR OF-M&T CREDIT CARD PAYMENT PROCESSING,X,2025,4112520251294844099,openai,OpenAI (ChatGPT),general_purpose,high,administrative_productivity
2026,C00766659,OPEN AI LLC,SAN FRANCISCO,CA,06/13/2025,20,"CHAT GPT, SOFTWARE SUBSCRIPTION",,,,2025,4111020251293300025,openai,OpenAI (ChatGPT),general_purpose,high,administrative_productivity
2026,C00766659,OPEN AI LLC,SAN FRANCISCO,CA,06/14/2025,20,"CHAT GPT, SOFTWARE SUBSCRIPTION",,,,2025,4111020251293300026,openai,OpenAI (ChatGPT),general_purpose,high,administrative_productivity
2026,C00894915,DESCRIPT,SAN FRANCISCO,CA,02/21/2025,35,SOFTWARE,Administrative/Salary/Overhead Expenses ,,X,2025,4042120251185624745,descript,Descript,general_purpose,high,administrative_productivity
2026,C00042366,JEAN CLAUDE BISTRO,NEW YORK,NY,03/23/2025,301.71,CATERING/FACILITIES/ EVENT COSTS,,MEMO ENTRY,X,2025,4052120251203688442,anthropic,Anthropic (Claude),general_purpose,medium,unspecified
2026,C00000935,QUILLER.AI,WASHINGTON,DC,11/24/2025,1000,WIRE SERVICES/ ON LINE SVCS.,Administrative/Salary/Overhead Expenses ,MEMO ENTRY,X,2025,4021120261306811509,quiller,Quiller,political_specific,high,administrative_productivity
2026,C00580068,DESCRIPT,SAN FRANCISCO,CA,10/02/2025,38.85,SOFTWARE,,*,X,2025,4121620251298927359,descript,Descript,general_purpose,high,administrative_productivity
2026,C00580068,OPEN AI CHATGPT,SAN FRANCISCO,CA,10/12/2025,433.46,SOFTWARE,,*,X,2025,4121620251298927369,openai,OpenAI (ChatGPT),general_purpose,high,administrative_productivity
2026,C00580068,PERPLEXITY.AI,SAN FRANCISCO,CA,10/15/2025,200,SOFTWARE,,*,X,2025,4121620251298927390,perplexity,Perplexity AI,general_purpose,high,administrative_productivity
2026,C00632133,"OPENAI, LLC",SAN FRANCISCO,CA,12/15/2025,10.6,COMPUTER SOFTWARE,,*,X,2025,4021720261308848022,openai,OpenAI (ChatGPT),general_purpose,high,administrative_productivity
2026,C00543983,OPENAI,SAN FRANCISCO,CA,08/13/2025,120,SUBSCRIPTION,Administrative/Salary/Overhead Expenses ,,X,2025,4010720261300333137,openai,OpenAI (ChatGPT),general_purpose,high,administrative_productivity
2026,C00543983,OPENAI,SAN FRANCISCO,CA,07/13/2025,120,SUBSCRIPTION,Administrative/Salary/Overhead Expenses ,,X,2025,4010720261300333119,openai,OpenAI (ChatGPT),general_purpose,high,administrative_productivity
2026,C00543983,OPENAI,SAN FRANCISCO,CA,05/26/2025,20,SUBSCRIPTION,Administrative/Salary/Overhead Expenses ,,X,2025,4010720261300333094,openai,OpenAI (ChatGPT),general_purpose,high,administrative_productivity
2026,C00543983,OPENAI,SAN FRANCISCO,CA,05/26/2025,20,SUBSCRIPTION,Administrative/Salary/Overhead Expenses ,,X,2025,4010720261300333095,openai,OpenAI (ChatGPT),general_purpose,high,administrative_productivity
2026,C00543983,OPENAI,SAN FRANCISCO,CA,06/13/2025,120,SUBSCRIPTION,Administrative/Salary/Overhead Expenses ,,X,2025,4010720261300333096,openai,OpenAI (ChatGPT),general_purpose,high,administrative_productivity
2026,C00769232,EYESOVER LLC,FORT LAUDERDALE,FL,01/16/2025,40000,RESEARCH CONSULTING,,,,2025,4081320251217091915,eyesover,EyesOver,political_specific,high,research_strategy
2026,C00769232,EYESOVER LLC,FORT LAUDERDALE,FL,06/16/2025,150000,DATA SUBSCRIPTION SERVICES,,,,2025,4081320251217091935,eyesover,EyesOver,political_specific,high,administrative_productivity
2026,C00603084,ANTHROPIC,SAN FRANCISCO,CA,05/08/2025,748.37,SOFTWARE,,*,X,2025,4061620251205935517,anthropic,Anthropic (Claude),general_purpose,high,administrative_productivity
2026,C00895896,OPENAI,SAN FRANCISCO,CA,08/19/2025,20,SOFTWARE LICENSES,,,,2025,4030920261412583415,openai,OpenAI (ChatGPT),general_purpose,high,administrative_productivity
